book_id,isbn,authors,original_publication_year,original_title,language_code,rating,ratings_count
816752,440409411,Elizabeth Winthrop,1985,"The Castle In The Attic (The Castle In The Attic, #1)",eng,3.96,14611
6303704,61767891,Steven Tyler,2011,Does the Noise in My Head Bother You?,en-US,3.47,9312
11985631,,George R.R. Martin,2003,The Sworn Sword,eng,4.07,11291
2230284,1416549978,Jeffery Deaver,2008,The Broken Window,eng,4.07,11706
11851522,,H.P. Lovecraft,1978,,eng,4.34,9473
22431039,1476778019,Christina Lauren,2015,Beautiful Secret,eng,4.13,17215
17707654,399157573,Patricia Cornwell,2013,Dust,eng,3.53,9402
143513,486275442,Anton Chekhov,1900,Три сестры,eng,3.76,10688
107670,439679966,Anthony Horowitz,2006,Evil Star,,3.98,12391
21411887,1476776075,Abbi Glines,2014,,eng,4.26,17714
40313,031298328X,"Janet Evanovich, Charlotte Hughes",2002,Full Tilt,en-US,3.7,14923
3173125,316032220,Josh Bazell,2008,Beat the Reaper,en-US,3.79,10987
284195,312989768,Elin Hilderbrand,2002,Nantucket Nights,,3.64,9825
99218,076534078X,"Brian Herbert, Kevin J. Anderson",2002,Dune: The Machine Crusade ,eng,3.73,10126
99452,345418530,Piers Anthony,1982,"Ogre, Ogre (Xanth, #5)",,3.73,13795
892295,517502917,"Arthur Conan Doyle, William S. Baring-Gould",1967,The Annotated Sherlock Holmes,,4.58,9551
18693621,425272354,Joanna Wylde,2014,Devil's Game,eng,4.3,20085
8793878,,Nicky Charles,2010,The Keeping,eng,4.18,12852
760205,140547126,Mercer Mayer,1968,There's a Nightmare in My Closet (Pied Piper Book),,4.22,13413
20768868,62325345,Patricia Cornwell,2014,Flesh and Blood,eng,3.67,8447
441618,805445528,Beth Moore,1999,Breaking Free,,4.43,9922
132609,140504206,Eric Hill,1980,Where's Spot? ,eng,4.05,13105
25772000,1515303942,"Penelope Ward, Vi Keeland",2015,Cocky Bastard,eng,4.18,14964
78674,143035061,Jan Karon,1997,Out to Canaan (Mitford),eng,4.28,12491
2235597,316002925,"James Patterson, Michael Ledwidge",2007,The Dangerous Days of Daniel X,en-US,3.57,14222
10868182,000741949X,"Camilla Läckberg, Tiina Nunnally",2007,Tyskungen,,3.94,7998
122212,451217454,Terry McMillan,1992,Waiting to Exhale,,3.94,11315
8369681,545240778,Elizabeth Eulberg,2011,Prom and Prejudice,eng,3.82,16286
13074,044669567X,Carl Hiaasen,1993,Strip Tease,en-US,3.82,11308
22175,1400034698,Gabriel García Márquez,1992,Doce cuentos peregrinos,,4.02,5911
760110,553297988,Kevin J. Anderson,1994,"Jedi Search (Star Wars: The Jedi Academy Trilogy, #1)",eng,3.64,12686
456057,1595541810,Ted Dekker,2005,Showdown by Ted Dekker Signature Edition,eng,3.93,11122
16299341,399164421,J.D. Robb,2013,Thankless in Death ,eng,4.28,11740
46460,743431677,John le Carré,1961,Call for the Dead,,3.77,9611
7999,142501085,Brian Jacques,1998,Marlfox,,3.99,13426
14028,679761047,"Yasunari Kawabata, Edward G. Seidensticker",1937,雪国 ,eng,3.7,9942
122574,767921992,J. Maarten Troost,2006,Getting Stoned with Savages: A Trip Through the Islands of Fiji and Vanuatu,,3.86,10292
66470,425161242,Robin Cook,1997,Chromosome 6,en-US,3.89,11572
893731,425178102,Dave Barry,1999,Big Trouble,eng,3.81,10954
17877,486434095,"Fyodor Dostoyevsky, Ergin Altay",1861,Записки из Мёртвого дома,eng,4.03,8354
342667,031234872X,Kim Gruenenfelder,2005,"A Total Waste of Makeup (Charlize Edwards, #1)",,3.69,10464
1045757,014132063X,Morris Gleitzman,2005,Once,,4.2,11045
47922,316909688,Cecily von Ziegesar,2003,Because I'm Worth It,,3.57,13443
20820995,399162372,John Sandford,2014,,,4.19,8057
9893355,62081896,Sara Shepard,2012,"Stunning (Pretty Little Liars, #11)",en-US,3.95,13636
481462,449138240,Gary Brandner,1977,The Howling,eng,3.92,10414
239917,380008319,Roger Zelazny,1975,Sign of the Unicorn,en-US,4.14,12510
3276072,375834869,Carl Hiaasen,2009,Scat,en-US,3.94,13291
22304,743231511,Douglas Coupland,1994,Life after God,eng,3.82,8659
12786,143036939,John Berendt,2005,The City of Falling Angels,eng,3.52,11333
12598982,307716546,Rosamund Lupton,2011,Afterwards,,3.79,11041
1667423,9792230300,Ilana Tan,2007,Autumn in Paris,ind,4.07,9355
50453,876855966,Charles Bukowski,1983,Hot Water Music,en-US,3.93,8815
37619,312980388,Wilbur Smith,1995,Warlock: A Novel of Ancient Egypt,eng,4.02,9718
21531503,1250054052,Oprah Winfrey,2014,,eng,4.12,9006
8575295,,Amanda Hocking,2010,Wisdom,eng,4.04,12933
13547234,1451688385,Colm Tóibín,2012,The Testament of Mary,,3.61,9050
17406847,,Sara B. Larson,2014,Defy,eng,3.74,15160
31493,345452887,Fannie Flagg,1998,,eng,4.02,11856
817199,9735004100,Mircea Eliade,1933,Maitreyi,rum,3.92,11079
13051316,,Christina McKenna,2008,The Misremembered Man,eng,3.72,5804
4599,786886323,Glen David Gold,2001, Carter Beats the Devil,eng,4.09,10000
436806,872862097,"Georges Bataille, Joachim Neugroschel, Dovid Bergelson",1928,Histoire de l'oeil,eng,3.71,9227
4609710,039915583X,Kate Jacobs,2007,Knit Two,en-US,3.47,11843
95144,99417472,Maurice Sendak,1970,In the Night Kitchen,eng,4.06,13263
11446,99449897,Raymond Carver,1976,"Will You Please Be Quiet, Please?",eng,4.29,8568
46201,679722017,"Rainer Maria Rilke, Stephen Mitchell, Robert Hass",1976,,mul,4.4,11223
8843801,044657449X,Larissa Ione,2011,Eternal Rider,eng,4.21,18214
105189,,"Gabriel García Márquez, Randolph Hogan",1970,Relato de un náufrago,eng,3.73,5354
18079757,039916443X,J.D. Robb,2014,Concealed in Death,eng,4.25,10444
131830,553384104,Christiane Northrup,1994,"Women's Bodies, Women's Wisdom: Creating Physical and Emotional Health and Healing",,4.32,9867
37298,425152898,John Sandford,1995,Mind Prey,en-US,4.19,12833
24961531,,Lindsay Ashford,2015,,,3.85,9477
209966,1563897776,"Warren Ellis, John Cassaday",2000,"Planetary, Volume 1: All Over the World and Other Stories",eng,4.21,11808
17926775,1908844965,Danielle L. Jensen,2014,Stolen Songbird,eng,3.97,15026
13167847,805095837,Andy Cohen,2012,,,3.79,9789
228194,451190521,Stephen King,1996,"The Green Mile, Part 2: The Mouse on the Mile",eng,4.47,11985
43345,743484355,Mary Higgins Clark,1982,A Cry in the Night,eng,3.84,12157
100322,1556520743,"Assata Shakur, Angela Y. Davis, Lennox S. Hinds",1987,Assata: An Autobiography,eng,4.48,10518
32636,60596384,Clive Barker,2004,"Days of Magic, Nights of War",en-US,4.2,10755
789559,899190359,"Paul Galdone, Peter Christen Asbjørnsen",1841,The Three Billy Goats Gruff,eng,4.14,12918
17166702,,Willow Aster,2013,True Love Story,eng,4.08,18327
27423283,,"Corina Bomann, Alison Layland",2013,Der Mondscheingarten,eng,3.74,10944
6452806,446539252,Edward M. Kennedy,2009,True Compass: A Memoir,en-US,3.99,10111
3760,142002054,Ian Fleming,1956,Diamonds are Forever,eng,3.59,10205
2978,60594527,James Hilton,1933,Lost Horizon,,3.9,10907
23492288,,Caroline Kepnes,2016,Hidden Bodies,eng,3.87,11777
349929,142437271,"Nella Larsen, Ntozake Shange, Thadious M. Davis",1929,Passing,eng,3.8,10544
47701,61238961,"Neil Gaiman, Michael Reaves",2007,InterWorld,en-US,3.51,12419
23232,375836578,David Levithan,2004,The Realm of Possibility,en-US,3.94,13390
428223,345495802,Harry Bernstein,2006,The Invisible Wall: A Love Story That Broke Barriers,en-US,4.07,9715
7507908,1595143378,Brenna Yovanoff,2010,The Replacement,en-US,3.56,15945
6713071,1439172951,"George Carlin, Tony Hendra",2009,,en-US,4.04,9246
8701960,375423729,James Gleick,2011,"The Information: A History, a Theory, a Flood",eng,3.98,9874
96642,385333218,Homer Hickam,1998,Rocket Boys,,4.18,8768
278102,440236924,Danielle Steel,1987,,fre,3.88,11207
19001,743457927,John le Carré,1986,A Perfect Spy,,3.99,10901
2049,394758269,Raymond Chandler,1942,The High Window,eng,4.08,11080
15985372,425255700,Laurell K. Hamilton,2013,Affliction,en-US,4.01,13828
12390650,,Kristen Ashley,2011,Wildest Dreams,eng,4.19,19790
168569,425157539,John Sandford,1996,Sudden Prey,eng,4.15,12408
95602,842339523,Francine Rivers,1993,Mark of the Lion Trilogy,en-US,4.76,9081
198863,753510995,Richard Branson,2006,"Screw It, Let's Do It",,3.93,7866
25052,64401510,"Betty MacDonald, Alexandra Boiger",1949,Mrs. Piggle-Wiggle's Magic,eng,4.17,11756
6328,142302260,"Roald Dahl, Quentin Blake",1982,Revolting Rhymes,,4.13,12674
459386,312983603,Val McDermid,1995,The Mermaids Singing ,eng,3.98,11562
121715,60653205,C.S. Lewis,1949,The Weight of Glory,eng,4.41,9835
114141,515122734,Nora Roberts,1997,Sanctuary,eng,3.87,14219
241934,345454944,Robert Crais,1996,Sunset Express,eng,4.17,10496
23355896,698193032,J.R. Ward,2015,The Bourbon Kings,eng,3.87,11476
296298,449214729,Alistair MacLean,1957,The Guns of Navarone,,4.12,11501
3762,142003255,Ian Fleming,1963,On Her Majesty's Secret Service,eng,3.94,11612
239509,671733419,Robin Norwood,1985,Women Who Love Too Much,en-US,3.98,7903
1251032,1423101952,Perry Moore,2007,Hero,eng,3.88,13464
41918,385265565,Alex Kotlowitz,1991,There Are No Children Here: The Story of Two Boys Growing Up in the Other America,eng,4.25,10312
16333,2310015,Agatha Christie,1965,At Bertram's Hotel,eng,3.7,14221
24465724,8143676,Kiera Cass,2015,Happily Ever After,eng,4.22,15230
119247,142400580,"John D. Fitzgerald, Mercer Mayer",1967,The Great Brain,eng,4.16,13422
1891296,1846164257,Chris d'Lacey,2007,The Fire Eternal,en-GB,3.99,11259
107773,743430336,Julie Garwood,2001,Mercy,eng,4.11,14108
269795,749391685,Roddy Doyle,1987,The Commitments,eng,3.95,11215
6855294,385526350,Chuck Palahniuk,2010,Tell-All,,2.84,9733
170529,689855532,Sonya Sones,2001,What My Mother Doesn't Know,eng,3.83,12388
6691426,670021474,Danielle Trussoni,2010,Angelology,eng,3.41,12377
67657,375751114,"Paula H. Deen, John Berendt",1998,The Lady & Sons Savannah Country Cookbook,,4,10026
23885,60751576,"Gabriel García Márquez, J.S. Bernstein",1961,El coronel no tiene quién le escriba,,3.86,10480
158141,671723227,Nicholas Pileggi,1985,Wiseguy: Life in a Mafia Family,en-US,4.14,8715
22420,1563897229,"Warren Ellis, Darick Robertson, Rodney Ramos, Patrick Stewart",2001,"Transmetropolitan, Vol. 5: Lonely City",eng,4.4,10390
15762186,307959880,Kent Haruf,2013,Benediction,eng,3.97,10214
300905,9643113442,عباس معروفی,1989, سمفونی مردگان,per,4.08,6980
420739,671019708,Linda Howard,1995,After the Night,en-GB,4.1,17345
6193923,230015913,Chelsea Cain,2009, Evil at Heart,eng,4.03,10884
22635858,62333003,Cynthia Swanson,2015,The Bookseller,eng,3.66,9818
925367,312965338,"Anatoli Boukreev, G. Weston DeWalt",1997,The Climb: Tragic Ambitions on Everest,,3.89,9584
15810910,451465105,Django Wexler,2013,The Thousand Names,en-CA,4.04,9926
246546,1406501069,Louisa May Alcott,1869,An Old-Fashioned Girl,,4.05,12818
23714544,,Jamie McGuire,2016,Beautiful Burn,eng,4.11,11884
836606,1591826047,"Natsuki Takaya, Alethea Nibley, Athena Nibley",1999,フルーツバスケット 2,en-US,4.34,15859
51364,60859512,Bart D. Ehrman,2005,Misquoting Jesus: The Story Behind Who Changed the Bible and Why,en-US,3.91,10075
33288638,,Mariana Zapata,2016,Wait for It,eng,4.22,18371
13658,044101125X,Ursula K. Le Guin,2001,The Other Wind,en-GB,4.06,11325
6497645,739329189,"Steve Berry, Scott Brick",2009,The Paris Vendetta,en-US,3.9,11263
22535533,62377183,Anthony Horowitz,2014,Moriarty,eng,3.74,8376
82397,198320043,"William Shakespeare, Roma Gill, Robert          Jackson",1595,The tragedie of King Richard the second,,3.76,10265
774060,380756277,Johanna Lindsey,1991,Prisoner of my desire ,,4.06,13391
80631,743454154,Greg Iles,2005,Blood Memory,eng,4.09,10938
119239,140424504,"George Gordon Byron, Peter J. Manning, Susan J. Wolfson",1848,Selected Poems,eng,4.05,10630
18089975,62083392,Laura Lippman,2014,After I'm Gone,eng,3.61,10905
3925836,297853260,Jennifer Worth,2005,Shadows of the Workhouse: The Drama of Life in Postwar London,eng,4.12,8094
47780,159448144X,"Anna Gavalda, Alison Anderson",2004,"Ensemble, c'est tout",en-US,4.1,7318
762462,743200403,"Peter Lynch, John Rothchild",1988,One Up On Wall Street : How To Use What You Already Know To Make Money In The Market,en-US,4.12,10563
422452,1857230310,Iain M. Banks,1993,Against a Dark Background,en-GB,4.09,10679
7897620,1400065933,Fannie Flagg,2010,I Still Dream About You,en-US,3.55,11230
2677,486287599,Jonathan Swift,1729,A Modest Proposal and Other Satirical Works,eng,4.04,12499
60551,679723005,Alan W. Watts,1966,The Book on the Taboo Against Knowing Who You Are,,4.28,9811
85679,155970361X,"Bertolt Brecht, David Hare",1941,Mutter Courage und ihre Kinder,eng,3.66,9705
10357792,62076116,Jeaniene Frost,2014,Up From the Grave ,eng,4.28,19059
1210754,1599901099,Jessica Day George,2008,"Sun and Moon, Ice and Snow",en-US,3.97,17095
17570538,,Brent Weeks,2016,The Blood Mirror,eng,4.29,4528
7203669,1439166641,Nic Pizzolatto,2004,Galveston,eng,3.72,7601
12065943,61953385,"Mac Barnett, Jon Klassen",2012,,eng,4.07,12679
10306358,547576722,Justin Torres,2011,We the Animals,eng,3.61,10616
2067,067003472X,Daniel C. Dennett,2006,Breaking the Spell: Religion as a Natural Phenomenon,en-US,3.89,8381
765427,140422072,"Edmund Spenser, Thomas P. Roche, C. Patrick O'Donnell",1590,The Faerie Queene,eng,3.55,13239
8142508,1414334095,Francine Rivers,2010,Her Daughter's Dream,en-US,4.34,10703
15752757,,Kristen Ashley,2013,,eng,4.46,19965
17225311,62280562,Alissa Nutting,2013,Tampa,,3.34,9662
25148,671027638,Arthur Nersesian,1997,The Fuck-Up,en-US,3.56,8980
105744,976165910,Steve Alten,1997,MEG: A Novel of Deep Terror,eng,3.76,9946
289695,803731558,Frank Beddor,2007,Seeing Redd,en-US,3.85,14540
126583,375719202,John O'Hara,1933,Appointment in Samarra,eng,3.83,10663
833550,067088278X,"Janet Ahlberg, Allan Ahlberg",1978,Each Peach Pear Plum,eng,4.24,12747
17255186,988262592,"Gene Kim, Kevin Behr, George Spafford",2013,,en-GB,4.24,7311
17287009,1250038820,Brandon Stanton,2013,,eng,4.5,12614
10508526,547548109,"Chris Van Allsburg, Lois Lowry, Kate DiCamillo, M.T. Anderson, Louis Sachar, Stephen King, Tabitha King, Jon Scieszka, Sherman Alexie, Gregory Maguire, Cory Doctorow, Jules Feiffer, Linda Sue Park, Walter Dean Myers, Lemony Snicket",2011,,en-US,3.91,13207
47304,038549422X,"Erin Gruwell, Zlata Filipović, The Freedom Writers",1999,The Freedom Writers Diary: How a Teacher and 150 Teens Used Writing to Change Themselves and the World Around Them,eng,4.09,10567
2120783,039306235X,Fareed Zakaria,2008,The Post-American World 2.0,eng,3.86,8753
1823,743233212,Jon Ronson,2001,Them: Adventures with Extremists,en-US,3.94,9081
15161,1596912510,"Susanna Clarke, Charles Vess",2006,The Ladies of Grace Adieu and Other Stories,en-US,3.85,12150
8281069,1440503257,Dinah Bucholz,2010,,,4.1,10643
22609522,147675571X,Bill Browder,2014,"Red Notice: A True Story of High Finance, Murder, and One Man’s Fight for Justice",en-GB,4.39,8729
621,767923820,David Bach,2003,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,,3.9,10091
9415951,316094617,Cat Patrick,2011,Forgotten,eng,3.79,14045
13153693,385529988,Jill Leovy,2015,Ghettoside: A True Story of Murder in America,,4.12,8969
227570,1857933362,"Terry Jones, Brian Froud",1994,Lady Cottington's Pressed Fairy Book,eng,3.99,11518
18404248,1250034604,Chevy Stevens,2014,That Night,eng,3.92,11318
1331653,753821788,Paul Torday,2006,Salmon Fishing in the Yemen,eng,3.51,9299
392563,374249393,Alex  Ross,2007,The Rest Is Noise: Listening to the Twentieth Century,eng,4.08,9316
10801027,,Katie Klein,2011,Cross My Heart,eng,3.92,17479
9403947,1599908441,Trish Doller,2012,Something Like Normal,eng,3.81,15206
18213403,162779073X,Glenn Greenwald,2014,"No Place to Hide: Edward Snowden, the NSA, and the U.S. Surveillance State",eng,4.08,8366
40293,812508645,Orson Scott Card,1996,Pastwatch: The Redemption of Christopher Columbus,en-US,3.96,11922
32529,752848267,Lisa Gardner,2001,The Next Accident,en-US,4.16,11261
46292,9646534783,Hafez,1380,دیوان‎‎ [Dīvān],eng,4.63,2773
98250,915297019,John L. Parker Jr.,1978,Once a Runner,,4.05,8106
8879121,1596434465,Ben Hatke,2011,Zita the Spacegirl,eng,4.04,10832
32812,140441050,"Dante Alighieri, Dorothy L. Sayers, Barbara Reynolds",1320,Paradiso,eng,3.94,9701
72148,747589372,William  Boyd,2006,Restless,eng,3.84,9308
633270,140376410,Nancy Farmer,1994,"The Ear, the Eye, and the Arm",,3.85,12389
11784281,,"Amy Lichtenhan, A.L. Jackson",2011,Pulled,eng,4.06,19241
125542,439568455,R.L. Stine,1992,Stay Out of the Basement,,3.64,11685
28240855,,Kathryn Croft,2016,,eng,3.89,11760
18071296,,Belle Aurora,2013,Willing Captive,eng,4.11,18854
125540,439568412,R.L. Stine,1994,One Day at Horrorland,,3.87,11534
6055063,767928881,David Lebovitz,2009,The Sweet Life in Paris: A Recipe for Living in the World's Most Delicious City,eng,3.85,9754
17331828,373211392,Julie Kagawa,2014,Talon,eng,3.77,15818
24473763,,Grace Draven,2014,Radiance,eng,4.12,13105
12878667,385535775,Mark Haddon,2012,The Red House,eng,2.93,10621
116356,345418425,"Larry Niven, Jerry Pournelle",1985,Footfall,,3.89,11054
7818881,525422242,Heather Brewer,2010,Twelfth Grade Kills,eng,4.36,13282
149621,6161413,Alistair MacLean,1963,Ice Station Zebra,eng,3.95,12689
4059448,1400064996,Ronald C. White Jr.,2009,A. Lincoln: A Biography,en-US,4.22,8890
58033,451527291,"William Shakespeare, Sylvan Barnet, Alvin Kernan, Russell Fraser",1982,"Four Great Tragedies: Hamlet, Othello, King Lear, Macbeth (Signet Classics)",en-US,4.41,12700
373606,749935081,Susan Elizabeth Phillips,2004,Ain't She Sweet?,en-GB,4.05,15890
21795430,1455559318,Jodi Ellen Malpas,2014,,eng,4.14,16727
1931915,61134104,Neal Shusterman,2010,Bruiser,en-US,4.04,12499
331701,043933909X,Jon J. Muth,2003,Stone Soup,,4.15,12956
61915,,Lois McMaster Bujold,1987,Falling Free,eng,3.82,12258
21873331,147515025,Gayle Forman,2014,,eng,4.24,7823
93808,743296788,Jeffery Deaver,2006,The Cold Moon,en-US,4.05,11231
9865,009959241X,Salman Rushdie,1995,The Moor's Last Sigh,eng,3.92,9459
8584913,61732370,Gayle Tzemach Lemmon,2011,"The Dressmaker of Khair Khana: Five Sisters, One Remarkable Family, and the Woman Who Risked Everything to Keep Them Safe",eng,3.69,10365
45760,393313964,David Foster Wallace,1988,Girl with Curious Hair,,3.89,5434
39664,896214400,Stephen King,1982,The Shawshank Redemption,eng,4.52,11499
8570787,141659907X,A.J. Jacobs,2012,,eng,3.75,10831
121792,1417642122,Bill Watterson,1991,The Revenge of the Baby-Sat: A Calvin and Hobbes Collection,,4.71,11503
162823,1904633684,Arthur Conan Doyle,1927,The Case-Book of Sherlock Holmes,eng,4.2,11535
2508164,316113573,Tonya Hurley,2008,Ghostgirl,eng,3.28,13779
18143968,147674906X,"Mary Higgins Clark, Alafair Burke",2014,I've Got You Under My Skin,eng,3.75,8882
2147714,1401216862,"Bill Willingham, Mark Buckingham, Steve Leialoha, Aaron Alexovich, Andrew Pepoy",2008,"Fables, Volume 10: The Good Prince",eng,4.37,13566
1268348,385518684,Barbara Delinsky,2008,The Secret Between Us,,3.71,12168
981161,446359688,"Larry Bond, Patrick Larkin",1989,Red Phoenix,eng,3.98,10098
6678884,055380717X,Linwood Barclay,2010,Never Look Away,eng,3.99,10893
2983562,553807137,Dean Koontz,2008,Your Heart Belongs to Me,eng,3.34,12456
32428,425136981,"Leigh Nichols, Dean Koontz",1987,Shadow Fires,eng,3.77,9490
891593,7256752,Naomi Novik,2008,"Victory of Eagles (Temeraire, #5)",en-GB,4.01,11444
300044,552548928,Malorie Blackman,2003,"Knife Edge (Noughts and Crosses, #2)",,4.06,11696
15818164,006199104X,"James Rollins, Rebecca Cantrell",2013,The Blood Gospel: The Order of the Sanguines Series,en-CA,3.97,10424
